ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3785424,473000,26.0,1,Wrocław Krzyki,ul. Morwowa,Mieszkanie,Nie,"WE ALSO SPEAK ENGLISH - FEEL FREE TO CONTACT US BY PHONE / EMAIL / WHATSAPP / VIBER
Przedstawiamy wyjątkową inwestycję o kameralnym charakterze, położoną w jednej z najbardziej pożądanych części Wrocławia - w bezpośrednim sąsiedztwie ścisłego centrum.To elegancki projekt łączący nowoczesną architekt...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-morwowa-1-pokoj-i6k8w4
3785412,374400,24.0,5,Wrocław Krzyki,ul. Nyska,Mieszkanie,Nie,"Na sprzedaż oferujemy unikatowy pakiet 5 niezależnych kawalerek w stanie deweloperskim  w nowym budynku mieszkalnym przy ulicy Nyskiej. Całkowita powierzchnia nieruchomości wynosi 148 m², a każda kawalerka ma powierzchnię około 24-30 m². Lokale zostały wyodrębnione przez dewelopera i stanowią gotową...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-nyska-5-pokojowe-v3d2w9
3902878,749900,49.0,2,Wrocław Swojczyce,ul. Murowana,Mieszkanie,Tak,"Na sprzedaż komfortowe, dwupokojowe mieszkanie o powierzchni 49 m², położone na kameralnym, zamkniętym osiedlu ""Na Ustroniu"" od dewelopera Archicom, przy ul. Murowanej na wrocławskich Swojczycach. To propozycja dla osób, które szukają spokoju, zieleni i gotowego miejsca do zamieszkania - bez pośredn...",https://adresowo.pl/o/mieszkanie-wroclaw-swojczyce-ul-murowana-2-pokojowe-x7z7c7
3900230,670000,52.0,2,Wrocław Lipa Piotrowska,ul. Waniliowa,Mieszkanie,Tak,"Sprzedam jasne i słoneczne mieszkanie o powierzchni 51,53 m² na 1 piętrze w nowoczesnym 3‑piętrowym bloku z 2016 r. z cichą windą.

Mieszkanie składa się z;
- 2 pokoi
- oddzielnej kuchni (możliwość połączenia z salonem)
- łazienki z WC
- loggii

Do mieszkania przynależy ;
- komórka lokatorska 4,77 m...",https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-waniliowa-2-pokojowe-g3t4e7
3902442,2480000,138.0,5,Wrocław Śródmieście,ul. Romana Dmowskiego,Mieszkanie,Tak,"Nowoczesne mieszkanie wielkości domu - z tarasem i zielenią tuż za oknem!

Szukasz przestrzeni dla swojej rodziny, ale nie chcesz rezygnować z życia w mieście?
Oto oferta, która łączy komfort domu z wygodą życia w nowoczesnym apartamentowcu:

DO SPRZEDAŻY 138-METROWY LUKSUSOWY APARTAMENT W CENTRUM W...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-romana-dmowskiego-5-pokojowe-c2v9t8
3785408,538770,25.0,1,Wrocław Stare Miasto,ul. Grabiszyńska,Mieszkanie,Nie,"WE ALSO SPEAK ENGLISH - FEEL FREE TO CONTACT US BY PHONE / EMAIL / WHATSAPP / VIBER
Przedstawiam nowoczesny projekt mieszkaniowy o wysokim standardzie wykończenia, zlokalizowany w samym centrum Wrocławia. Inwestycja została zaprojektowana z myślą o komforcie, funkcjonalności i wygodzie codziennego ż...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-grabiszynska-1-pokoj-z6u8n1
3785388,680000,53.0,3,Wrocław Krzyki,ul. Drukarska,Mieszkanie,Nie,"Na sprzedaż w pełni wyremontowane, 3-pokojowe mieszkanie o powierzchni 53,5 m², położone na wysokim parterze w budynku z lat 70. przy ul. Drukarskiej  na wrocławskim Grabiszynie. Lokal dostępny od zaraz.
Mieszkanie przeszło gruntowny remont, podczas którego wymieniono wszystkie instalacje elektryczn...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-drukarska-3-pokojowe-z3r7z3
3902364,935000,67.0,3,Wrocław Muchobór Wielki,ul. Buczacka,Mieszkanie,Tak,"Na sprzedaż:

Mieszkanie trzypokojowe na parterze w budynku z 2000r. przy ulicy Buczackiej na Muchoborze Wielkim we Wrocławiu.

Bezpośrednio od właściciela, bez pośredników.

Stan prawny: pełna własność.
Sposób sprzedaży: umowa sprzedaży w formie aktu notarialnego, bez pośredników.

Opis szczegółowy...",https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-buczacka-3-pokojowe-j5l4m2
3901538,344888,23.0,1,Wrocław Krzyki,ul. Gliniana,Mieszkanie,Tak,"Mieszkanie urządzone w nowoczesnym stylu, z dbałością o detale i funkcjonalność.

W łazience zastosowano wysokiej klasy armaturę oraz jasne, eleganckie płytki, które nadają wnętrzu świeżości i przestronności.

Nieruchomość znajduje się w spokojnej, a jednocześnie doskonale skomunikowanej okolicy. W ...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gliniana-1-pokoj-j4l4z2
3901474,615000,40.0,2,Wrocław Fabryczna,ul. Spiżowa,Mieszkanie,Tak,"Na sprzedaż 2-u pokojowe mieszkanie o powierzchni 40,5 m², po generalnym remoncie, zlokalizowane przy ul. Spiżowej.

Idealne do zamieszkania dla singla, pary lub pod wynajem.

Najważniejsze informacje:
- 40,5 m²
- salon + oddzielna kuchnia
- sypialnia
- balkon z widokiem na zieleń
- ekspozycja połud...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-spizowa-2-pokojowe-y6r2r6
3785374,661000,48.0,3,Wrocław Szczepin,ul. Zielonogórska,Mieszkanie,Nie,"Na sprzedaż w pełni wyremontowane, 3-pokojowe mieszkanie o powierzchni 48,23 m², położone na wysokim parterze w budynku z lat 70. przy ul. Zielonogórskiej. Lokal dostępny od zaraz.
Mieszkanie przeszło gruntowny remont, podczas którego wymieniono wszystkie instalacje elektryczne oraz piony wodno-kana...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-zielonogorska-3-pokojowe-a6h0a6
3781452,630000,52.0,2,Wrocław Fabryczna,ul. Mosiężna,Mieszkanie,Nie,"Oferuję do sprzedaży 2 pokojowe mieszkanie z tarasem z ekspozycją zachodnią, miejscem parkingowym w garażu podziemnym oraz komórką lokatorską (3,60 m2) przy ul. Mosiężnej (okol. Grabiszyńskiej).

UKŁAD POMIESZCZEŃ
Na mieszkanie usytuowane na parterze o powierzchni 52,83 m2 m2 składają się: 
- salon ...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-mosiezna-2-pokojowe-u4n6t2
3900950,2399000,96.0,3,Wrocław Krzyki,ul. Walońska,Mieszkanie,Tak,"Na sprzedaż elegancki apartament o pow. 96 m(2) z pięknym widokiem na rzekę i przyrodę, który relaksuje i wycisza.

Apartament znajduje się w niskiej zabudowie na 2 piętrze z windą w nowoczesnym budynku Angel Wings - jedna z najbardziej luksusowych i rozpoznawalnych inwestycji we Wrocławiu. To adres...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-walonska-3-pokojowe-o6m8t5
3873928,990000,80.0,5,Wrocław Śródmieście,ul. Jedności Narodowej,Mieszkanie,Tak,"5 pokoi w kamienicy – Ogrzewanie Miejskie! Wrocław, ul. Jedności Narodowej
Powierzchnia: 78,39m²

Kluczowe informacje:
Lokalizacja: Wrocław, Śródmieście (ul. Jedności Narodowej).
Liczba pokoi: 5.
Ogrzewanie: Miejskie (ogromny atut w kamienicy!).
Czynsz: ok. 750 zł (w tym fundusz remontowy).

Opis ni...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej-5-pokojowe-u2s0e8
3900020,1190000,113.0,4,Wrocław Śródmieście,ul. Pomorska,Mieszkanie,Tak,"Na sprzedaż - przestronne mieszkanie 4-pokojowe we Wrocławiu przy ul. Pomorskiej!

Oferujemy wyjątkową okazję zakupu przestronnego mieszkania 4-pokojowego, zlokalizowanego w samym sercu Wrocławia, przy ul. Pomorskiej. To miejsce idealne zarówno dla rodzin z dziećmi, jak i inwestorów poszukujących do...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-pomorska-4-pokojowe-g4p6a2
3780184,666000,75.0,4,Wrocław Brochów,ul. Nepalska,Mieszkanie,Nie,"Mieszkanie dwupoziomowe w nowym budynku przy ul. Nepalskiej 26, stan deweloperski do własnej aranżacji.
Na powierzchni 75,26m2 można urządzić na poziomie I salon z aneksem kuchennym oraz łazienkę. Znajduje się na nim także wyjście na duży 13 m2 balkon, skierowany na zachód, z widokiem na zieleń.
na ...",https://adresowo.pl/o/mieszkanie-wroclaw-brochow-ul-nepalska-4-pokojowe-u7j1j3
3777992,931000,52.0,2,Wrocław,ul. Mieszczańska,Mieszkanie,Nie,"2 pokojowe mieszkanie, ul. Mieszczańska

Z przyjemnością prezentuję Państwu ofertę mieszkania 2 pokojowego zlokalizowanego na IV p. nowego budynku (2020r.) na Kępie Mieszczańskiej. Mieszkanie jest w pełni umeblowane i wyposażone, odświeżone  przygotowane do zamieszkania, dostępne od  ,,zaraz"".
Miesz...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-mieszczanska-2-pokojowe-m9k6k8
3899376,570000,54.0,2,Wrocław Grabiszyn,ul. Inżynierska,Mieszkanie,Tak,"Mieszkanie przygotowane do rozpoczęcia prac remontowych, co daje możliwość aranżacji wnętrza według własnych potrzeb i gustu.

Zakres niezbędnych prac:
Do wymiany pozostają okna oraz instalacja elektryczna.


Lokalizacja – wszystko w zasięgu krótkiego spaceru (1–5 minut):
•	przychodnia zdrowia
•	sup...",https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-inzynierska-2-pokojowe-s5v7z9
3898426,770000,54.0,3,Wrocław Krzyki,ul. Marchewkowa,Mieszkanie,Tak,"Na sprzedaż oferta 3-pokojowego mieszkania znajdującego się na pierwszym piętrze w budynku 3-piętrowym z 2002 r.

LOKALIZACJA - ul. Marchewkowa, Wrocław

Lokalizacja jest doskonała. W pobliżu znajdziesz różnorodne sklepy, kawiarnie i całe centrum handlowe Bielany. Blisko są szkoły i przedszkola, co ...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-marchewkowa-3-pokojowe-o8j2e1
3898388,960000,65.0,3,Wrocław Ołtaszyn,ul. gen. Józefa Kustronia,Mieszkanie,Tak,"Ołtaszyn | ul. Józefa Kustronia | 3 pokoje 65 m² | balkon | m.postojowe | umeblowane

Sprzedam bezpośrednio piękne 3-pokojowe mieszkanie o powierzchni 65 m².

Mieszkanie położone jest na drugim piętrze dwupiętrowego budynku z 2022 roku, przy ul. Józefa Kustronia, na Ołtaszynie.

Mieszkanie jest bard...",https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-gen-jozefa-kustronia-3-pokojowe-t5f8d3
3776628,841000,48.0,2,Wrocław,ul. Mieszczańska,Mieszkanie,Nie,"2 pokojowe mieszkanie, ul. Mieszczańska

Z przyjemnością prezentuję Państwu ofertę mieszkania 2 pokojowego zlokalizowanego na III p. nowego budynku (2020r.) na Kępie Mieszczańskiej. Mieszkanie jest w pełni umeblowane i wyposażone, odświeżone  przygotowane do zamieszkania, dostępne od  ,,zaraz"".

Mie...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-mieszczanska-2-pokojowe-d7c1x1
3774198,650033,63.0,3,Wrocław,Brochów,Mieszkanie,Nie,"Brak prowizji i podatku PCC.
Mieszkanie 3 pokojowe o powierzchni 63,11 m2 , usytułowane na 3 piętrze  budynku. Składa się z: Salonu z aneksem kuchennym-25,09 m2, Sypialni- 11,13 m2,Sypialni 11,63 m2, Łazienki -4,11 m2, WC - 1,65 m2, Korytarza -9,50 m2; balkon-3,35 m2
Miejsce postojowe (dodatkowo pła...",https://adresowo.pl/o/mieszkanie-wroclaw-brochow-3-pokojowe-63-m2-e5p9n4
3925428,695000,25.0,1,Wrocław Śródmieście,ul. Księcia Witolda,Mieszkanie,Tak,"Na sprzedaż studio o powierzchni 25 m2 położone w ekskluzywnym apartamentowcu przy ul. Księcia Witolda 46 we Wrocławiu.
Idealna inwestycja pod wynajem.
Studio było zarządzane przez profesjonalną firmę zajmującą się najmem krótko i długoterminowym (08.23-01.26)

Opis:
Mieszkanie składa się z salonu z...",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda-1-pokoj-h3t0o1
3898334,650000,52.0,2,Wrocław,Śródmieście,Mieszkanie,Tak,"Po remoncie, jest piwnica, balkon. Ostatnio nie zamieszkałe. Centrum Wrocławia.",https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-2-pokojowe-52-m2-c6z7k0
3898006,1037814,54.0,3,Wrocław Kleczków,ul. Władysława Reymonta,Mieszkanie,Tak,"🌿 Nowoczesne 3‑pokojowe mieszkanie z dwoma balkonami i widokiem na Odrę | Reymonta, Wrocław
Na sprzedaż wyjątkowe, komfortowe mieszkanie położone w jednej z najbardziej atrakcyjnych części Wrocławia – przy ul. Reymonta, tuż obok malowniczych wałów nad Odrą. To idealne miejsce dla osób, które cenią b...",https://adresowo.pl/o/mieszkanie-wroclaw-kleczkow-ul-wladyslawa-reymonta-3-pokojowe-w3l5b7
3898118,630000,43.0,2,Wrocław Oporów,ul. Ibn Siny Awicenny,Mieszkanie,Tak,"Na sprzedaż 2-pokojowe mieszkanie o powierzchni 43 m², położone na parterze nowoczesnego budynku z 2020 roku, na zielonym i spokojnym Muchoborze Wielkim. Największym atutem nieruchomości jest prywatny, w pełni urządzony ogród o powierzchni 36 m², który realnie powiększa przestrzeń - a wszystko to be...",https://adresowo.pl/o/mieszkanie-wroclaw-oporow-ul-ibn-siny-awicenny-2-pokojowe-x3i3z1
3769560,639000,61.0,3,Wrocław,Tarnogaj,Mieszkanie,Nie,"Na sprzedaż jasne mieszkanie 61,75 m? we Wrocławiu ? Tarnogaj, położone na 3. piętrze (ostatnim) w niskim, kameralnym budynku. Idealne jako mieszkanie dla rodziny, pary lub pod inwestycję.
Lokal obecnie 2-pokojowy z możliwością łatwego wydzielenia 3 pokoju - przykładowa aranżacja zaznaczona na rzuci...",https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-3-pokojowe-61-m2-p3z2w2
3766240,899000,61.0,3,Wrocław Ołbin,ul. Artura Młodnickiego,Mieszkanie,Nie,"Słoneczne 3-pokojowe mieszkanie własnościowe  na 1-piętrze o powierzchni 61,42m2 w nowym budownictwie z 2005r 
Pełny rozkład, trzy oddzielne pokoje, z największego wyjście na balkon.
Na podłogach panele, nowe okna PCV.
Oddzielna jasna duża Kuchnia  z oknem , wyposażona w sprzęty AGD( lodówka, zmywar...",https://adresowo.pl/o/mieszkanie-wroclaw-olbin-ul-artura-mlodnickiego-3-pokojowe-a8p0x3
3897834,935000,66.0,4,Wrocław Maślice,ul. Zawidowska,Mieszkanie,Tak,"Szukasz komfortowego mieszkania?

Znajduje się ono na pierwszym piętrze w nowoczesnym budynku z 2023 roku. Powierzchnia wynosi 66,46 m² i obejmuje przestronny salon, kuchnię z wysokiej jakości sprzętem oraz trzy sypialnie.
Mieszkanie jest w pełni umeblowane i gotowe do wprowadzenia.

Wnętrza wyróżni...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-zawidowska-4-pokojowe-o7j1h7
3897472,615000,48.0,2,Wrocław Psie Pole,ul. Miłostowska,Mieszkanie,Tak,"Oferuję na sprzedaż przytulne mieszkanie o powierzchni 48,15 m².
Mieszkanie składa się z 2 pokoi i oddzielnej kuchni. Dużym atutem mieszkania jest słoneczny, duży balkon.
Mieszkanie położone jest na 2. piętrze kameralnego, 2-piętrowego budynku przy ul. Miłostowskiej, w dzielnicy Psie Pole we Wrocław...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-milostowska-2-pokojowe-g0s9s5
3897306,449000,33.0,1,Wrocław Fabryczna,bulw. Ikara,Mieszkanie,Tak,"Z powodu wyjazdu sprzedam bez pośredników apartament, który funkcjonuje jako mieszkanie do wynajęcia krótkoterminowego na bookingu. Pod nazwą ""Kawalerka Ikara"".

Mieszkanie na drugim piętrze w bloku z lat 70-tych o powierzchni 33 m².
Oferuje balkon, piwnicę oraz nowoczesne wyposażenie, w tym meble, ...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-bulw-ikara-1-pokoj-p0o5m2
3765788,1199000,91.0,4,Wrocław Psie Pole,ul. Kowieńska,Mieszkanie,Nie,"Powierzchnia: 91,1 m² | Prywatne miejsce postojowe | Bez CzynszoweMarzysz o nowoczesnym i przestronnym mieszkaniu w spokojnej okolicy? Ta oferta jest dla Ciebie! Przedstawiamy nowe mieszkanie w bardzo wysokim standardzie, położone na kameralnym osiedlu na Psim Polu we Wrocławiu.Kluczowe Atuty Nieruc...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kowienska-4-pokojowe-c7k9d0
3765552,920000,110.0,4,Wrocław Muchobór Wielki,ul. Drohobycka,Mieszkanie,Nie,"Na sprzedaż przestronne dwupoziomowe mieszkanie na Muchoborze Wielkim (ul. Drohobycka) - dostępne od zaraz, z miejscem postojowym na terenie zamkniętego, bezpiecznego osiedla. - English version below.
Feel free to call me, I speak English.
Не стесняйтесь звонить, я говорю по-русски.
Mieszkanie mierz...",https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-drohobycka-4-pokojowe-i7t1v8
3897200,715000,55.0,3,Wrocław Zakrzów,ul. Zatorska,Mieszkanie,Tak,"Witam!
Mam do sprzedania przepiękne mieszkanie na Zakrzowie, w domu w niskiej zabudowie. Mieszkanie jest w pełni wykończone w wysokim standardzie. Znajduje się w cichej okolicy, ale jednocześnie szkoła i przedszkole są w zasięgu ręki. W pobliżu znajduje się również żłobek, przychodnia, apteka, sklep...",https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-zatorska-3-pokojowe-l6s3x5
3895476,905000,65.0,4,Wrocław Lipa Piotrowska,ul. Waniliowa,Mieszkanie,Tak,"Sprzedam przestronne mieszkanie 4 - pokojowe na parterze z dużym ogródkiem (ponad 200 m2), w kameralnym dwupiętrowym budynku, na ogrodzonym osiedlu przy ulicy Waniliowej na Lipie Piotrowskiej we Wrocławiu.

Nieruchomość ma powierzchnię 65,73 m2 i składa się z:

-korytarza (12,54 m2),

-pokoju dzienn...",https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-waniliowa-4-pokojowe-y7c4p8
3894440,1100000,76.0,4,Wrocław Maślice,ul. Ruczajowa,Mieszkanie,Tak,"dzień dobry
Sprzedam prywatnie i bez podatku PCC mieszkanie 4 pokojowe w nowym budynku we Wrocławiu dzielnica Maślice ul. Ruczajowa 15.
Mieszkanie zostało wykończone jak na zdjęciach.Podana w ogłoszeniu cena zawiera wyposażone mieszkanie.
Budynek z 2025r. z windą , mieszkanie zostało wykończone w po...",https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-ruczajowa-4-pokojowe-y9e1m3
3752698,629000,60.0,3,Wrocław Gądów Mały,ul. Stefana Drzewieckiego,Mieszkanie,Nie,"Na sprzedaż funkcjonalne mieszkanie o dużym potencjale aranżacyjnym, położone w zadbanym budynku po istotnych pracach modernizacyjnych. W nieruchomości wymienione zostały wszystkie piony instalacyjne, a budynek zyskał nową elewację, co znacząco podnosi komfort użytkowania oraz wartość inwestycyjną l...",https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego-3-pokojowe-k6k9g7
3752674,537000,48.0,2,Wrocław,ul. Powstańców Śląskich,Mieszkanie,Nie,"Na sprzedaż komfortowe, w pełni wyposażone 48m2 mieszkanie w jednej z najbardziej praktycznych lokalizacji Wrocławia — ul. Powstańców Śląskich, dosłownie naprzeciwko Sky Tower, 2 km do Rynku.To miejsce, gdzie masz centrum w kilka minut, świetną komunikację i pełną infrastrukturę pod ręką — a jednocz...",https://adresowo.pl/o/mieszkanie-wroclaw-ul-powstancow-slaskich-2-pokojowe-u1n8s0
3894030,650000,94.0,2,Wrocław Psie Pole,ul. Kiełczowska,Mieszkanie,Tak,"Szukasz przestronnego mieszkania?

To 94 m², na drugim piętrze kamienicy, nie jest umeblowane. Mieszkanie do remontu, wymaga odświeżenia.

Znajduje się w spokojnej okolicy, blisko szkół i przedszkoli. W pobliżu są sklepy, punkty usługowe i tereny zielone.

Komunikacja miejska zapewnia szybki dojazd ...",https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kielczowska-2-pokojowe-b9n5x8
3892972,970000,75.0,4,Wrocław Krzyki,ul. Zefirowa,Mieszkanie,Tak,"Sprzedam mieszkanie 4 pokoje - 75,4m2
ul. Zefirowa

Pomieszczenia:
- Sypialnia - ok. 12m2
- Mały pokój (Garderoba) - ok. 10,5m2
- Mały pokój 2 (Gabinet) - ok. 9,5m2
- Osobna kuchnia - ok. 9m2
- Salon - ok. 20m2
- Łazienka - ok. 4m2
- Osobna toaleta - ok. 1,3m2

Dodatkowe udogodnienia:
- Duża piwnica...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zefirowa-4-pokojowe-n6g3t1
3892882,857000,58.0,3,Wrocław Fabryczna,ul. Ibn Siny Awicenny,Mieszkanie,Tak,"Na sprzedaż 3 pokojowe mieszkanie o powierzchni 58,31 m2.
Mieszkanie w pełni wykończone i wyposażone. Mieszkanie ciche, narożne, z każdego okna piękny widok na tereny zielone. Z balkonu widok na park Oporowski. Cicha i spokojna okolica z bliskością terenów zielonych idealnych dla dzieci i czworonogó...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-ibn-siny-awicenny-3-pokojowe-u9c1n3
3752394,599000,38.0,2,Wrocław Sołtysowice,ul. Rafała Wojaczka,Mieszkanie,Nie,"Na sprzedaż atrakcyjne, nowe i dobrze utrzymane mieszkanie w cichym zakątku osiedla wybudowanego przez dewelopera Milart. - English version below.
Feel free to call me, I speak English.
Не стесняйтесь звонить, я говорю по-русски.
Zapraszam do obejrzenia wirtualnego spaceru [www]/show/?m=QgEafaTYFAM
...",https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka-2-pokojowe-y9f0z5
3750950,879000,80.0,4,Wrocław Różanka,ul. Bezpieczna,Mieszkanie,Nie,"Przedstawiamy wyjątkową ofertę sprzedaży przestronnego, w pełni rozkładowego, dwustronnego mieszkania zlokalizowanego na popularnym osiedlu Różanka przy ul. Bezpiecznej.
Powierzchnia: 80,3 m²
Liczba pokoi: 4 (z możliwością aranżacji 5)
Piętro: 8/10 (winda)
Parking: zamykane miejsca parkingowe tylko ...",https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-bezpieczna-4-pokojowe-p5u3r1
3892104,750000,58.0,3,Wrocław Zakrzów,ul. Paryska,Mieszkanie,Tak,"Prywatnie! Bez prowizji.
Miejsce parkingowe naziemne jest bezpatne, dostępne wyłącznie
dla mieszkańców osiedla. Osiedle jest w pełni zamknięte i monitorowane.

Sprzedam trzypokojowe, słoneczne mieszkanie na Zakrzowie.
Budynek jest nowy-z końca 2021 r.
Powierzchnia po podłodze 58m. Powierzchnia KW 51...",https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-paryska-3-pokojowe-c3s2n9
3891122,968000,80.0,4,Wrocław Krzyki,al. Karkonoska,Mieszkanie,Tak,"Najlepsze w budynku - 4-pokojowe mieszkanie 80 m² z ogromnym tarasem (30m2), wysoki parter. Inwestycja Archicom Południk 17, Krzyki-Partynice.

Cena: 976,000 zł (+ miejsce parkingowe (40k), 2 komórki lokatorskie (28 640) cena za obie (3,8m2 oraz 3,3m2) łącznie 
1 045 119 
Bez PCC
Odbiór: kwiecień
Ry...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-karkonoska-4-pokojowe-q7r0i1
3889916,601250,48.0,2,Wrocław Stare Miasto,ul. Poznańska,Mieszkanie,Tak,"Sprzedam mieszkanie 2 pokojowe z oddzielną kuchnią oraz komórką lokatorską przy ul. Poznańskiej we Wrocławiu - Stare Miasto, Szczepin o metrażu 48,10 m2, ekspozycja zachodnia z możliwością wydzienia 3 pokoju z niezależnym wejściem  oraz połączenia kuchni z pokojem. 
Blisko centrum, 10 min. pieszo do...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-poznanska-2-pokojowe-l1s5h8
3750018,599000,47.0,3,Wrocław Krzyki,ul. Wandy,Mieszkanie,Nie,"Do sprzedaży mieszkanie 3 pokojowe, rozkładowe, z balkonem w super lokalizacji Krzyków przy ul. Wandy.

Mieszkanie składa się z oddzielnej jasnej kuchni, 3 pokoi, łazienki z WC oraz przedpokoju.

Mieszkanie okna plastikowe ,podłogi pokoje panele, kuchnia i przedpokój kafle.

Media miejskie, opłaty d...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wandy-3-pokojowe-x0o9s9
3748286,645000,57.0,3,Wrocław Szczepin,ul. Stefana Czarnieckiego,Mieszkanie,Nie,"Polecam do sprzedaży rozkładowe 3 pokojowe mieszkanie na Szczepinie przy ul.Czarnieckiego we Wrocławiu

Mieszkanie w niskiej zabudowie na 4 pietrze/4p składa się z :

salonu z wyjsciem na balkon

sypialni

pokoju

kuchni

łazienkiz WC

przedpokoju

Media miejskie do mieszkania przynależy piwnica

do...",https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-stefana-czarnieckiego-3-pokojowe-f3t4d4
3889766,838000,40.0,2,Wrocław Stare Miasto,pl. gen. Józefa Bema,Mieszkanie,Tak,"Na sprzedaż piękne, unikatowe mieszkanie o powierzchni 40,4 m², położone na Ostrowie Tumskim we Wrocławiu, w kamienicy sąsiadującej z historyczną tkanką najstarszej części miasta.
Mieszkanie posiada bezpośredni widok na ogród sióstr zakonnych - zielony, cichy i niezmienny krajobraz, który zapewnia w...",https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-gen-jozefa-bema-2-pokojowe-n0l3r8
3889168,894000,80.0,6,Wrocław Krzyki,ul. Śliczna,Mieszkanie,Tak,"W związku z potrzebą pozyskania środków na nowy biznes jestem zmuszony pozbyć się jednego z moich mieszkań na wynajem. Gwarantuję, że osoba, która nabędzie mieszkanie będzie z niego zadowolona.

Trochę liczb:
Metraż 80m2 + bardzo duża i ładna piwnica zabezpieczona solidnymi stalowymi drzwiami.
Miesz...",https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-sliczna-6-pokojowe-s5x9e9
3889080,902000,78.0,5,Wrocław Fabryczna,ul. Leopolda Tyrmanda,Mieszkanie,Tak,"Na sprzedaż: Komfortowe 5-pokojowe mieszkanie zlokalizowane na parterze w budynku przy ulicy Tyrmanda - osiedle Muchobór Wielki.
Nieruchomość idealna dla rodziny, pary lub jako inwestycja na wynajem.

Szukasz mieszkania w świetnej lokalizacji, z potencjałem inwestycyjnym oraz pewnym najmem do 2026 r...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-leopolda-tyrmanda-5-pokojowe-e2c5h3
3740390,629000,62.0,3,Wrocław Fabryczna,ul. Zemska,Mieszkanie,Nie,"Mieszkanie własnościowe usytuowane we Wrocławiu, na spokojnym i dobrze skomunikowanym osiedlu Nowy Dwór, przy ul. Zemskiej. 
To przestronne, rozkładowe mieszkanie o powierzchni 62,10 m² idealnie wpisze się w potrzeby rodziny szukającej komfortu i funkcjonalności. 
W skład nieruchomości wchodzą trzy ...",https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-zemska-3-pokojowe-j2o3c4
