ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3948406,849000,34.0,1,Kraków Grzegórzki,ul. płk. Francesco Nullo,Mieszkanie,Tak,"Na sprzedaż funkcjonalna kawalerka o powierzchni 34,6m², zlokalizowana w nowoczesnej inwestycji Grzegórzki Park przy ul. Francesco Nullo 34 w Krakowie.

Mieszkanie zostało zaprojektowane w formie komfortowego studia, oferując dobrze doświetloną przestrzeń dzienną, wyposażoną w sofę, regał, telewizor...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-plk-francesco-nullo-1-pokoj-g3f0x7
3948284,380000,20.0,1,Kraków Krowodrza,ul. Wrocławska,Mieszkanie,Tak,"Kawalerka 20 metrów kwadratowych z balkonem w Krakowie Krowodrza ul. Wrocławska 68, blisko ścisłego centrum miasta. Szukasz kompaktowego , w pełni wyposażonego mieszkania w świetnej lokalizacji. Ta wyremontowana kawalerka o powierzchni 20 m kw. może byc idealnym miejscem dla Ciebie. Lokalizacja- jed...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wroclawska-1-pokoj-n8t6s8
3639432,,37.0,1,Kraków Krowodrza,ul. Żabiniec,Mieszkanie,Tak,"Nowe mieszkanie 1-pokojowe o powierzchni 37,10 m² w inwestycji Żabiniec Vita dewelopera DEVELIA, na 1 piętrze w budynku 56 pod adresem ul. Żabiniec 56, Kraków Krowodrza. Planowany termin oddania to III kwartał 2026 roku.

Żabiniec Vita to kameralny, jednoetapowy projekt zlokalizowany w dzielnicy Kro...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-zabiniec-1-pokoj-z6x8u0
3948886,792705,61.0,3,Kraków Swoszowice,ul. Mirosława Krzyżańskiego,Mieszkanie,Nie,"Jako wyłączne biuro sprzedaży mamy przyjemność zaprosić Państwa do zapoznania się z nową kameralną inwestycją, która powstaje w zielonych Swoszowicach, przy ul. Krzyżańskiego.  

  Osiedle  Zielony Zakątek Krzyżańskiego  to kameralny kompleks czterech budynków w zabudowie bliźniaczej, obejmujących ł...",https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-miroslawa-krzyzanskiego-3-pokojowe-b0d4p9
3948788,951450,63.0,3,Kraków Prądnik Czerwony,ul. Józefa Łepkowskiego,Mieszkanie,Nie,"Oferuję Państwu na sprzedaż wyjątkowe mieszkanie 3-pokojowe o powierzchni 63,43m² z dwoma balkonami, znajdujące się w przy ul. Łepkowskiego na Prądniku Czerwonym. Trójstronna ekspozycja mieszkania zapewnia dużo dziennego światła. Duży salon z dobrą ekspozycją oraz dwa balkony podnoszą komfort użytko...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-jozefa-lepkowskiego-3-pokojowe-m1q2o5
3948216,719000,37.0,1,Kraków,Nowa Huta,Mieszkanie,Tak,"Przytulne, narożne mieszkanie 37,72 m², po generalnym remoncie. Parter, Nowa Huta, okolice Placu Centralnego.

Na sprzedaż oferuję funkcjonalne i zadbane mieszkanie o powierzchni 37,72 m², położone na parterze czterokondygnacyjnego bloku z 1956 roku w spokojnej, zielonej części Nowej Huty. Budynek z...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-1-pokoj-37-m2-t9b8a2
3948082,749000,40.0,2,Kraków Prądnik Biały,ul. Żabiniec,Mieszkanie,Tak,"Oferuję na sprzedaż mieszkanie o powierzchni 40,51 m².

Znajduje się na pierwszym piętrze w bloku. Mieszkanie jest umeblowane i gotowe do zamieszkania. Składa się z dwóch niezależnych pokoi, co zapewnia komfortowe warunki.

Lokalizacja jest bardzo atrakcyjna. W pobliżu znajdziesz przystanki komunika...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-zabiniec-2-pokojowe-a8m9i0
3532664,,33.0,1,Kraków Czyżyny,ul. Romana Ciesielskiego,Mieszkanie,Tak,"Nowe mieszkanie 1-pokojowe o powierzchni 33,67 m² w inwestycji Centralna Vita dewelopera DEVELIA, na 3 piętrze pod adresem ul. Romana Ciesielskiego, Kraków Czyżyny. Planowany termin oddania to IV kwartał 2025 roku.

Oferta

Inwestycja realizowana jest etapami i obejmuje nowoczesne, wielorodzinne b...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-romana-ciesielskiego-1-pokoj-m5h0a3
3948786,870000,54.0,3,Kraków Dębniki,ul. Ruczaj,Mieszkanie,Nie,"| 
 Na sprzedaż komfortowe, w pełni wyposażone  mieszkanie 3-pokojowe  zlokalizowane w prestiżowej inwestycji  Apartamenty Korona przy ul. Ruczaj . Lokal położony jest na  2 piętrze  w kameralnym,  3-piętrowym budynku . 

 Mieszkanie jest sprzedawane z pełnym umeblowaniem oraz wyposażeniem, co czyni...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-ruczaj-3-pokojowe-j2z6j8
3947962,690000,48.0,3,Kraków Podgórze,ul. Mariana Domagały,Mieszkanie,Nie,"| 
  Oferujemy do sprzedania ustawne, przytulne trzypokojowe mieszkanie z balkonem znajdujące się przy ul. Domagały.  
 
Mieszkanie usytuowanie jest na parterze w 4 piętrowym bloku z 2020 roku. 
 
   Mieszkanie nie wymaga nakładów finansowych. 
  
   Na powierzchnię    mieszkanie 48,06 m2 składa się...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-mariana-domagaly-3-pokojowe-u5w8q5
3947762,545000,25.0,1,Kraków Krowodrza,ul. Litewska,Mieszkanie,Tak,"Na sprzedaż komfortowa kawalerka o powierzchni 25 m², zlokalizowana w jednej z najbardziej pożądanych części Krakowa - dzielnica Krowodrza.
Mieszkanie po generalnym remoncie - nowoczesny, wysoki standard wykończenia. Idealna propozycja dla singla lub jako bezpieczna lokata kapitału pod wynajem. Sprz...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-litewska-1-pokoj-x3n7v3
3947622,717000,56.0,2,Kraków Prokocim,ul. Jana Kurczaba,Mieszkanie,Tak,"Na sprzedaż 2-pokojowe mieszkanie o powierzchni 56 m² przy ul. Jana Kurczaba w Prokocimiu.

Wysoki parter w 4-piętrowym budynku, funkcjonalny układ, taras o powierzchni ok. 8 m² z widokiem na starodrzew, przynależny ogródek oraz piwnica 6,5 m².

To propozycja dla osób, które cenią wygodny układ pomi...",https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-jana-kurczaba-2-pokojowe-z5j0e0
3639426,,95.0,4,Kraków Krowodrza,ul. Żabiniec,Mieszkanie,Tak,"Nowe mieszkanie 4-pokojowe o powierzchni 95,08 m² w inwestycji Żabiniec Vita dewelopera DEVELIA, na 1 piętrze w budynku 56 pod adresem ul. Żabiniec 56, Kraków Krowodrza. Planowany termin oddania to III kwartał 2026 roku.

Żabiniec Vita to kameralny, jednoetapowy projekt zlokalizowany w dzielnicy Kro...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-zabiniec-4-pokojowe-a0u8m1
3946998,380000,23.0,1,Kraków Kozłówek,ul. Spółdzielców,Mieszkanie,Nie,"Mamy przyjemność zaprezentować Państwu ofertę sprzedaży jednopokojowego mieszkania o powierzchni 23,65m2, usytuowanego na wysokim parterze w bloku z lat 70. XX wieku. Mieszkanie znajduje się w doskonale skomunikowanej dzielnicy Kozłówek, przy ul. Spółdzielców w Krakowie.

Oferta dostępna wyłącznie w...",https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-spoldzielcow-1-pokoj-a7x9k8
3946958,399000,23.0,1,Kraków Kozłówek,ul. Spółdzielców,Mieszkanie,Nie,"Mamy przyjemność zaprezentować Państwu ofertę sprzedaży jednopokojowego mieszkania o powierzchni 23,47m2, usytuowanego na trzecim piętrze w bloku z lat 70. XX wieku. Mieszkanie znajduje się w doskonale skomunikowanej dzielnicy Kozłówek, przy ul. Spółdzielców w Krakowie.

Oferta dostępna wyłącznie w ...",https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-spoldzielcow-1-pokoj-f3y4t6
3947466,1500000,96.0,4,Kraków,Jugowice,Mieszkanie,Tak,"Na sprzedaż wyjątkowe, dwupoziomowe mieszkanie o wysokim standardzie, położone na kameralnym, zamkniętym osiedlu na Jugowicach w Krakowie. To propozycja dla osób, które oczekują komfortu, prywatności i bezpieczeństwa — bez kompromisów.

Wnętrze zostało zaprojektowane z dbałością o funkcjonalność i e...",https://adresowo.pl/o/mieszkanie-krakow-jugowice-4-pokojowe-96-m2-k3b0o0
3947342,1220000,69.0,3,Kraków Prądnik Biały,os. Wolfganga Amadeusa Mozarta,Mieszkanie,Tak,"Zapraszamy do zapoznania się z ofertą 3 pokojowego mieszkania o powierzchni 69 m², zlokalizowanego na strzeżonym i grodzonym osiedlu W.A. Mozarta (Prądnik Biały) w Krakowie.

Do mieszkania przynależy duże miejsce parkingowe, na którym mieszczą się 2 pojazdy, a także 2 komórki lokatorskie. Są one dos...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-os-wolfganga-amadeusa-mozarta-3-pokojowe-z2u0p2
3533524,,73.0,4,Kraków Bieżanów,ul. Henryka i Karola Czeczów,Mieszkanie,Tak,"Nowe mieszkanie 4-pokojowe o powierzchni 73,73 m² w inwestycji Słoneczne Miasteczko dewelopera DEVELIA, na 1 piętrze pod adresem ul. Henryka i Karola Czeczów, Kraków Bieżanów. Planowany termin oddania to I kwartał 2026 roku.

Inwestycja to niska, 4-piętrowa zabudowa, otoczona zielenią w spokojnej ok...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-i-karola-czeczow-4-pokojowe-f8r5e4
3946952,749000,45.0,3,Kraków Dębniki,ul. Słomiana,Mieszkanie,Nie,"| 
     DĘBNIKI-OS. PODWAWELSKIE!     

     3 POKOJOWE (oddzielne) ok.4        5        ,        5         m2.          
    BLISKO CENTRUM KONGRESOWEGO i         
    WAWEL Ok. 10/15 MINUT SPACERKIEM!          
    BUDOWNICTWO Z LAT 70 tych.          
    DOSKONAŁA LOKALIZACJA!         
 
   Bardz...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-slomiana-3-pokojowe-m9l7e2
3946942,540000,37.0,2,Kraków Kozłówek,ul. Okólna,Mieszkanie,Nie,"Mamy przyjemność zaprezentować Państwu ofertę sprzedaży dwupokojowego mieszkania o powierzchni 37,1m2, usytuowanego na trzecim piętrze w czteropiętrowym bloku z lat 70. XX wieku. Mieszkanie znajduje się w doskonale skomunikowanej dzielnicy Kozłówek, przy ul. Okólnej w Krakowie.

Mieszkanie jest aktu...",https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-okolna-2-pokojowe-b8n6o1
3946602,659000,38.0,2,Kraków Prądnik Czerwony,ul. Młyńska,Mieszkanie,Tak,"Szukasz komfortowego mieszkania?

Mieszkanie o powierzchni 38 m², znajduje się na 7. piętrze w bloku z dwoma windami.

Składa się z:
- salonu z aneksem kuchennym,
- sypialni,
- przedpokoju,
- łazienki z prysznicem,
- piwnicy.

Kuchnia zabudowana meblami na wymiar.

Mieszkanie po generalnym remoncie,...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-mlynska-2-pokojowe-i9t5c8
3946498,640000,47.0,2,Kraków Borek Fałęcki,ul. Kępna,Mieszkanie,Tak,"Sprzedam 2-pokojowe mieszkanie z osobną kuchnią, w stanie do zamieszkania.

Kilka lat temu wymieniony cały dach.

Lokal po kapitalnym remoncie, wymieniono:
- piony kanalizacyjne i wewnętrzna instalacja kanalizacyjna
- instalacja gazowa
- instalacja wodna
- instalacja elektryczna
- nowy biały montaż ...",https://adresowo.pl/o/mieszkanie-krakow-borek-falecki-ul-kepna-2-pokojowe-r0r4x7
3532942,,85.0,4,Kraków Czyżyny,ul. Romana Ciesielskiego,Mieszkanie,Tak,"Nowe mieszkanie 4-pokojowe o powierzchni 85,58 m² w inwestycji Centralna Vita dewelopera DEVELIA, na 1 piętrze pod adresem ul. Romana Ciesielskiego, Kraków Czyżyny. Planowany termin oddania to IV kwartał 2025 roku.

Oferta

Inwestycja realizowana jest etapami i obejmuje nowoczesne, wielorodzinne b...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-romana-ciesielskiego-4-pokojowe-x0u2z3
3946532,759500,31.0,2,Kraków Grzegórzki,ul. Mogilska,Mieszkanie,Nie,"Mint Property prezentuje na sprzedaż przestronne i  funkcjonalne dwupokojowe mieszkanie o powierzchni 31 m², znajdujące się na parterze w 5-piętrowym w nowym wybudowanym budynku przy Mogilskiej w nowej inwestycji  Młyny Mogilska realizowanej przez NOHO Investment.W skład mieszkania wchodzi :salonu z...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-mogilska-2-pokojowe-e9v2o8
3945824,549900,36.0,2,Kraków Azory,ul. Piotra Stachiewicza,Mieszkanie,Nie,"Na sprzedaż jasne i kompaktowe mieszkanie położone bezpośrednio przy Parku Wyspiańskiego. 
Mimo bliskości miasta, okolica jest wyjątkowo cicha i spokojna.
To propozycja idealna zarówno do zamieszkania, jak i jako bezpieczna inwestycja pod wynajem. 

CENA OBEJMUJE PEŁNE WYPOSAŻENIE AGD Z MEBLAMI. 

L...",https://adresowo.pl/o/mieszkanie-krakow-azory-ul-piotra-stachiewicza-2-pokojowe-n8k8v7
3946252,725000,40.0,2,Kraków Prądnik Biały,ul. Prądnicka,Mieszkanie,Tak,"Na sprzedaż - przytulne mieszkanie 2-pokojowe od właściciela | Kraków, ul. Prądnicka 65

Oferuję na sprzedaż komfortowe mieszkanie o powierzchni 40,17 m², zlokalizowane na 6 piętrze nowego budynku z windą. Nieruchomość znajduje się w doskonałym punkcie Krakowa - szybki dojazd do centrum, w pobliżu l...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-pradnicka-2-pokojowe-k6j8u1
3946242,980000,59.0,3,Kraków Prądnik Czerwony,ul. Reduta,Mieszkanie,Tak,"Na sprzedaż jasne i funkcjonalne, gotowe do zamieszkania i wyposażone, 3-pokojowe mieszkanie o powierzchni 59 m², położone na 1. piętrze nowoczesnego budynku przy ul. Reduta w Krakowie (Prądnik Czerwony).

Z każdego pokoju rozciąga się widok na Park Reduta - zieleń, cisza i przestrzeń, bez sąsiadów ...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-reduta-3-pokojowe-n7q0x4
3891872,,103.0,5,Kraków Czyżyny,ul. Romana Ciesielskiego,Mieszkanie,Tak,"Nowe mieszkanie 5-pokojowe o powierzchni 103,84 m² w inwestycji Centralna Vita dewelopera DEVELIA, na 1 piętrze pod adresem ul. Romana Ciesielskiego, Kraków Czyżyny. Planowany termin oddania to III kwartał 2027 roku.

Oferta

Inwestycja realizowana jest etapami i obejmuje nowoczesne, wielorodzinne...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-romana-ciesielskiego-5-pokojowe-j9y2h6
3944000,465000,36.0,2,Kraków Nowa Huta,os. Zgody,Mieszkanie,Nie,"Nowa Huta, os. Zgody- 36,5 m2, 2 pokoje | balkon | piwnica

FORMA ESTATES prezentuje do sprzedaży 2-pokojowe mieszkanie o powierzchni 36,5m2 położone na 1 piętrze w 4-piętrowym bloku z cegły w dzielnicy Nowa Huta w Krakowie - osiedle Zgody - duża ilość zieleni w okolicy oraz dobre połączenia komunik...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zgody-2-pokojowe-p6u7u9
3943998,985000,50.0,2,Kraków Stare Miasto,ul. Kupa,Mieszkanie,Nie,"Unikatowa nieruchomość na Kazimierzu | Styl, historia, panorama Wawelu   
 
Bracia Sadurscy  mają przyjemność zaprezentować wyjątkowe mieszkanie na sprzedaż w samym sercu historycznego Kazimierz - jednej z najbardziej klimatycznych i pożądanych dzielnic Kraków. 

  Zamieszkaj w miejscu z duszą ...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-kupa-2-pokojowe-s2p8g0
3946230,1800000,52.0,2,Kraków Zwierzyniec,ul. gen. Tadeusza Kościuszki,Mieszkanie,Tak,"Oferuję nowoczesne mieszkanie o powierzchni 52 m² w dzielnicy Zwierzyniec.

Mieszkanie składa się z 2 pokoi i znajduje się w nowym budynku z 2024 roku.

W cenie mieszkania otrzymujesz w pełni wyposażone wnętrze, w tym meble oraz sprzęt AGD.
Do dyspozycji masz również balkon oraz windę.

Lokalizacja ...",https://adresowo.pl/o/mieszkanie-krakow-zwierzyniec-ul-gen-tadeusza-kosciuszki-2-pokojowe-o6i0t6
3946186,686000,34.0,2,Kraków Górka Narodowa,ul. Papierni Prądnickich,Mieszkanie,Tak,"To może być Twoje pierwsze własne miejsce. Bez kompromisów, bez hałasu nad głową i z przestrzenią, w której po prostu dobrze się żyje.

Na sprzedaż 2-pokojowe mieszkanie o powierzchni 34,90 m², położone na 5. – najwyższym piętrze.
Największy atut? Brak sąsiadów nad Tobą – więcej ciszy, prywatności i...",https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-papierni-pradnickich-2-pokojowe-z4f6v9
3946182,1500000,78.0,4,Kraków Górka Narodowa,ul. Papierni Prądnickich,Mieszkanie,Tak,"Prezentuję NA SPRZEDAŻ komfortowe mieszkanie z widokiem na panoramę miasta i Tatry, z możliwością dokupienia miejsca postojowego w monitorowanym garażu podziemnym!

Możliwość odliczenia VAT-sprzedaż nieruchomości w ramach działalności gospodarczej.

Doskonała okazja inwestycyjna - zarówno na wynajem...",https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-papierni-pradnickich-4-pokojowe-a1w1t8
3943986,539000,37.0,2,Kraków,ul. Mariana Domagały,Mieszkanie,Nie,"Polecamy Państwu 1-2 pokojowe mieszkanie w bloku z 2021 roku. 
Mieszkanie znajduje się na 4 piętrze w nowym bloku z windą. Jest jasne i ustawne. 
Wykończone ładnie i w pełni umeblowane. 
Na chwilę obecną mamy 1 bardzo duży pokój z wydzieloną strefą sypialną. Wydzielenie zostało zamontowane w postaci...",https://adresowo.pl/o/mieszkanie-krakow-ul-mariana-domagaly-2-pokojowe-h3g7y6
3943898,650000,45.0,2,Kraków Nowa Huta,os. Ogrodowe,Mieszkanie,Nie,"| 
  Oferta sprzedaży mieszkania - Kraków, os. Ogrodowe  

 Biuro nieruchomości Bracia Sadurscy prezentuje Państwu 2 -pokojowe  mieszkanie o powierzchni  45  ,13m² , położone w dobrze skomunikowanej i zielonej części  Nowej Huty, na osiedlu Ogrodowym.  
 
  Mieszkanie składa się z:   
dwóch przestro...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-ogrodowe-2-pokojowe-o1z6q2
3946178,1295000,73.0,3,Kraków Górka Narodowa,ul. Papierni Prądnickich,Mieszkanie,Tak,"Na sprzedaż 3-pokojowe mieszkanie inwestycyjne o powierzchni 73,06 m², zlokalizowane na 4. piętrze w 5-piętrowym nowoczesnym budynku na osiedlu Górka Narodowa przy ul. Papierni Prądnickich 71 w Krakowie.

Mieszkanie z północno-południową ekspozycją, bardzo dobrze doświetlone, z panoramą miasta. Duży...",https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-papierni-pradnickich-3-pokojowe-i9w4u6
3946138,635000,38.0,2,Kraków Dębniki,ul. Karola Bunscha,Mieszkanie,Tak,"Sprzedam mieszkanie 38,43 m2 w Krakowie przy ulicy Karola Bunscha, położone na pierwszym piętrze budynku oddanego do użytku w 2020 r. (ZIELONA POLANA).

W skład mieszkania wchodzi przedpokój, duża łazienka, duży pokój z aneksem kuchennym, sypialnia oraz pomieszczenie gospodarcze. Duży balkon (10 m2)...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-karola-bunscha-2-pokojowe-u1p3x6
3946076,535000,27.0,2,Kraków,Płaszów,Mieszkanie,Tak,"Oferuję na sprzedaż przytulną kawalerkę o powierzchni 27,67 m².

Mieszkanie znajduje się na 4 piętrze 7-piętrowego budynku z 2016 roku.

W skład mieszkania wchodzą dwa pokoje oraz w pełni wyposażona kuchnia.

W cenie mieszkania przynależy miejsce parkingowe w podziemnym garażu.

Mieszkanie jasne, sł...",https://adresowo.pl/o/mieszkanie-krakow-plaszow-2-pokojowe-27-m2-s3t5h6
3943856,850000,54.0,3,Kraków Nowa Huta,os. Szklane Domy,Mieszkanie,Nie,"| 
 APARTAMENT / 3 POKOJE / 55 M2 / 2 PIĘTRO / WINDA / DUŻY BALKON / GARDEROBA / SZKLANE DOMY / NOWA HUTA -->> ABSOLUTNY HIT BLOK Z ✴2016 ✴ ROKU NIESPOTYKANY W DZIELNICY 
 
   ❗UWAGA ❗UWAGA❗    przestawiamy      
 
APARTAMENT,     który mieści się przy     os. Szklane Domy w bloku z ✴ 2016 r. ...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-szklane-domy-3-pokojowe-d4b7s7
3943842,659000,43.0,2,Kraków,ul. Republiki Korczakowskiej,Mieszkanie,Nie,"| 
  OFERTA SPRZEDAŻY MIESZKANIA - 2 POKOJE | 44 m² | KRAKÓW, UL. REPUBLIKI KORCZAKOWSKIEJ  

 Na sprzedaż jasne, funkcjonalne mieszkanie o powierzchni niespełna 44 m², zlokalizowane przy ul. Republiki Korczakowskiej w Krakowie. Lokal znajduje się w zadbanym bloku z windą z 2021 r. 

  Opis mieszkan...",https://adresowo.pl/o/mieszkanie-krakow-ul-republiki-korczakowskiej-2-pokojowe-j7t8o7
3946024,1485000,82.0,4,Kraków Nowa Wieś,ul. Królewska,Mieszkanie,Tak,"Do sprzedania posiadam mieszkanie o pow. 82,4 mkw. w jednej z najbardziej prestiżowych dzielnic Krakowa, na początku ulicy Królewskiej. Wokół dużo zieleni i drzew.

Mieszkanie obecnie składa się z czterech nieprzechodnich pokoi i osobnej kuchni. Balkon wychodzi na podwórze. Nadaje się do zamieszkani...",https://adresowo.pl/o/mieszkanie-krakow-nowa-wies-ul-krolewska-4-pokojowe-c7v0j5
3945710,979000,54.0,3,Kraków Prądnik Biały,ul. Władysława Łokietka,Mieszkanie,Tak,"Na sprzedaż nowoczesne, w pełni wykończone i urządzone przez architekta wnętrz mieszkanie 3-pokojowe z prywatnym ogródkiem, zlokalizowane przy ul. Łokietka (rejon Pachońskiego), w dzielnicy Prądnik Biały w Krakowie.

Mieszkanie znajduje się na parterze w kameralnym, wyremontowanym budynku z 2007 rok...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka-3-pokojowe-z1h0m0
3945586,550000,50.0,3,Kraków Mistrzejowice,ul. Miśnieńska,Mieszkanie,Tak,"Oferuję do sprzedaży mieszkanie 3-pokojowe na osiedlu Tysiąclecia, Nowa Huta/Mistrzejowice.

Mieszkanie na spokojnym osiedlu w otoczeniu zieleni. Położone jest na 3. piętrze w bloku dziesięciopiętrowym.

Składa się z trzech nieprzechodnich pokoi. Dodatkowo: oddzielna kuchnia, łazienka, przedpokój, d...",https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-misnienska-3-pokojowe-k2v0q2
3943838,979000,56.0,3,Kraków Podgórze Duchackie,ul. Walerego Sławka,Mieszkanie,Nie,"| 
    Nowoczesne 3‑pokojowe mieszkanie z klimatyzacją przy ul. Walerego Sławka - gotowe do wprowadzenia!  

 Na sprzedaż jasne, przestronne, rozkładowe mieszkanie o powierzchni  56,01 m² , położone w nowoczesnym  kompleksie mieszkaniowym  z 2018 roku, w spokojnej części dzielnicy  Wola Duchacka . O...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-walerego-slawka-3-pokojowe-o7n2t3
